lat,lon,TYPE,YEAR,MONTH,DAY,HOUR,date,elev
49.27770586,-123.1314914,Theft from Vehicle,2015,9,27,4,2015-09-27,0
49.27770586,-123.1314914,Theft from Vehicle,2015,1,7,1,2015-01-07,0
49.2852759,-123.1178814,Theft from Vehicle,2015,12,7,9,2015-12-07,0
49.28542534,-123.1176637,Theft from Vehicle,2015,9,12,18,2015-09-12,0
49.27832457,-123.1281693,Mischief,2015,7,21,12,2015-07-21,0
49.27832457,-123.1281693,Mischief,2015,6,20,15,2015-06-20,0
49.28536859,-123.1175727,Theft from Vehicle,2015,1,4,14,2015-01-04,0
49.28536859,-123.1175727,Theft from Vehicle,2015,1,10,12,2015-01-10,0
49.28536859,-123.1175727,Theft from Vehicle,2015,2,19,19,2015-02-19,0
49.28536859,-123.1175727,Theft from Vehicle,2015,2,28,9,2015-02-28,0
49.28536859,-123.1175727,Theft from Vehicle,2015,4,12,15,2015-04-12,0
49.28536859,-123.1175727,Theft from Vehicle,2015,5,19,4,2015-05-19,0
49.28536859,-123.1175727,Theft from Vehicle,2015,9,5,16,2015-09-05,0
49.28536859,-123.1175727,Theft from Vehicle,2015,9,18,5,2015-09-18,0
49.28536859,-123.1175727,Theft from Vehicle,2015,9,18,23,2015-09-18,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,8,0,2015-10-08,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,10,12,2015-10-10,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,10,22,2015-10-10,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,18,8,2015-10-18,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,18,11,2015-10-18,0
49.28536859,-123.1175727,Theft from Vehicle,2015,10,25,7,2015-10-25,0
49.28536859,-123.1175727,Theft from Vehicle,2015,11,21,20,2015-11-21,0
49.28536859,-123.1175727,Theft from Vehicle,2015,11,25,14,2015-11-25,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,2,8,2015-12-02,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,4,2,2015-12-04,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,10,11,2015-12-10,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,12,15,2015-12-12,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,13,1,2015-12-13,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,15,5,2015-12-15,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,15,17,2015-12-15,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,22,6,2015-12-22,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,22,7,2015-12-22,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,23,19,2015-12-23,0
49.28536859,-123.1175727,Theft from Vehicle,2015,12,26,0,2015-12-26,0
49.27818804,-123.1322178,Theft from Vehicle,2015,10,21,17,2015-10-21,0
49.27784229,-123.1288983,Mischief,2015,6,3,9,2015-06-03,0
49.27841455,-123.1323825,Theft from Vehicle,2015,10,31,12,2015-10-31,0
49.27841455,-123.1323825,Theft from Vehicle,2015,5,28,12,2015-05-28,0
49.27830859,-123.1323994,Theft from Vehicle,2015,12,14,4,2015-12-14,0
49.27830859,-123.1323994,Theft from Vehicle,2015,11,14,9,2015-11-14,0
49.27830859,-123.1323994,Theft from Vehicle,2015,7,1,19,2015-07-01,0
49.27830859,-123.1323994,Theft from Vehicle,2015,1,14,23,2015-01-14,0
49.27830859,-123.1323994,Theft from Vehicle,2015,1,14,21,2015-01-14,0
49.28563081,-123.1173643,Theft from Vehicle,2015,12,20,18,2015-12-20,0
49.28555538,-123.1173005,Theft from Vehicle,2015,11,14,11,2015-11-14,0
49.28555538,-123.1173005,Theft from Vehicle,2015,12,18,18,2015-12-18,0
49.28576157,-123.1171738,Theft from Vehicle,2015,7,24,11,2015-07-24,0
49.27896068,-123.1125807,Break and Enter Commercia,2015,10,18,18,2015-10-18,0
49.27915926,-123.1130995,Break and Enter Commercia,2015,8,10,0,2015-08-10,0
49.27915926,-123.1130995,Break and Enter Commercia,2015,8,7,16,2015-08-07,0
49.28583558,-123.1168923,Theft from Vehicle,2015,2,17,20,2015-02-17,0
49.28583558,-123.1168923,Theft from Vehicle,2015,7,24,22,2015-07-24,0
49.28583558,-123.1168923,Theft from Vehicle,2015,7,25,23,2015-07-25,0
49.28583558,-123.1168923,Theft from Vehicle,2015,8,1,11,2015-08-01,0
49.28583558,-123.1168923,Theft from Vehicle,2015,11,20,22,2015-11-20,0
49.28583558,-123.1168923,Theft from Vehicle,2015,11,21,17,2015-11-21,0
49.28583558,-123.1168923,Theft from Vehicle,2015,11,28,11,2015-11-28,0
49.27745646,-123.1294816,Mischief,2015,8,31,15,2015-08-31,0
49.28519866,-123.1158768,Theft from Vehicle,2015,2,15,11,2015-02-15,0
49.28338032,-123.1250294,Theft from Vehicle,2015,8,4,1,2015-08-04,0
49.28338032,-123.1250294,Theft from Vehicle,2015,4,26,17,2015-04-26,0
49.28338032,-123.1250294,Theft from Vehicle,2015,4,21,0,2015-04-21,0
49.28016995,-123.1210828,Mischief,2015,5,28,5,2015-05-28,0
49.28016995,-123.1210828,Mischief,2015,5,28,2,2015-05-28,0
49.28008856,-123.1211382,Mischief,2015,8,16,1,2015-08-16,0
49.27915926,-123.1130995,Theft of Vehicle,2015,5,22,14,2015-05-22,0
49.27915926,-123.1130995,Theft of Vehicle,2015,7,6,17,2015-07-06,0
49.27915926,-123.1130995,Theft of Vehicle,2015,8,4,17,2015-08-04,0
49.27915926,-123.1130995,Theft of Vehicle,2015,9,27,18,2015-09-27,0
49.27915926,-123.1130995,Theft of Vehicle,2015,12,2,14,2015-12-02,0
49.27871029,-123.112348,Theft of Vehicle,2015,5,14,18,2015-05-14,0
49.27684694,-123.1197773,Theft from Vehicle,2015,4,11,14,2015-04-11,0
49.27625443,-123.1204882,Theft from Vehicle,2015,3,11,21,2015-03-11,0
49.28215752,-123.1165515,Mischief,2015,1,26,19,2015-01-26,0
49.28215752,-123.1165515,Mischief,2015,1,23,17,2015-01-23,0
49.28209387,-123.1166472,Mischief,2015,7,1,2,2015-07-01,0
49.28194537,-123.1168705,Mischief,2015,1,25,13,2015-01-25,0
49.2782013,-123.124606,Theft from Vehicle,2015,2,28,20,2015-02-28,0
49.2782013,-123.124606,Theft from Vehicle,2015,3,5,7,2015-03-05,0
49.2782013,-123.124606,Theft from Vehicle,2015,4,5,23,2015-04-05,0
49.27917085,-123.1230735,Theft from Vehicle,2015,11,23,2,2015-11-23,0
49.27917085,-123.1230735,Theft from Vehicle,2015,9,8,0,2015-09-08,0
49.27899715,-123.1233323,Theft from Vehicle,2015,3,15,19,2015-03-15,0
49.2782013,-123.124606,Theft from Vehicle,2015,4,19,17,2015-04-19,0
49.2782013,-123.124606,Theft from Vehicle,2015,6,9,1,2015-06-09,0
49.2782013,-123.124606,Theft from Vehicle,2015,8,27,14,2015-08-27,0
49.2782013,-123.124606,Theft from Vehicle,2015,10,30,23,2015-10-30,0
49.27890016,-123.1236524,Theft from Vehicle,2015,12,14,22,2015-12-14,0
49.27868834,-123.1237925,Theft from Vehicle,2015,12,15,14,2015-12-15,0
49.27851464,-123.1240513,Theft from Vehicle,2015,11,1,15,2015-11-01,0
49.27830185,-123.124544,Theft from Vehicle,2015,12,5,2,2015-12-05,0
49.2782013,-123.124606,Theft from Vehicle,2015,11,12,22,2015-11-12,0
49.29032022,-123.1402061,Theft from Vehicle,2015,5,9,11,2015-05-09,0
49.2782013,-123.124606,Theft from Vehicle,2015,11,23,0,2015-11-23,0
49.29006856,-123.1407762,Theft from Vehicle,2015,1,21,7,2015-01-21,0
49.28108086,-123.1192718,Mischief,2015,11,25,6,2015-11-25,0
49.28228084,-123.1144972,Mischief,2015,7,19,3,2015-07-19,0
49.28228084,-123.1144972,Mischief,2015,2,8,22,2015-02-08,0
49.28069343,-123.1360717,Mischief,2015,4,10,16,2015-04-10,0
49.29086032,-123.1429885,Theft of Vehicle,2015,1,17,22,2015-01-17,0
49.29057143,-123.1427309,Theft of Vehicle,2015,3,6,19,2015-03-06,0
49.2792521,-123.1230402,Theft from Vehicle,2015,2,4,20,2015-02-04,0
49.2792521,-123.1230402,Theft from Vehicle,2015,3,16,0,2015-03-16,0
49.2792521,-123.1230402,Theft from Vehicle,2015,6,19,20,2015-06-19,0
49.2792521,-123.1230402,Theft from Vehicle,2015,12,4,19,2015-12-04,0
49.28176609,-123.1154478,Mischief,2015,12,4,16,2015-12-04,0
49.28176609,-123.1154478,Mischief,2015,8,4,7,2015-08-04,0
49.28176609,-123.1154478,Mischief,2015,7,20,9,2015-07-20,0
49.28176609,-123.1154478,Mischief,2015,6,7,15,2015-06-07,0
49.2792521,-123.1230402,Theft from Vehicle,2015,12,4,20,2015-12-04,0
49.28176609,-123.1154478,Mischief,2015,2,14,12,2015-02-14,0
49.28176609,-123.1154478,Mischief,2015,1,14,9,2015-01-14,0
49.29104572,-123.1275009,Theft from Vehicle,2015,9,3,18,2015-09-03,0
49.27707308,-123.1262255,Mischief,2015,5,6,5,2015-05-06,0
49.27707308,-123.1262255,Mischief,2015,1,8,2,2015-01-08,0
49.2827764,-123.1139236,Theft from Vehicle,2015,11,4,13,2015-11-04,0
49.28287274,-123.1137775,Theft from Vehicle,2015,7,23,20,2015-07-23,0
49.28287274,-123.1137775,Theft from Vehicle,2015,8,14,22,2015-08-14,0
49.28287274,-123.1137775,Theft from Vehicle,2015,10,16,18,2015-10-16,0
49.28287274,-123.1137775,Theft from Vehicle,2015,10,20,18,2015-10-20,0
49.28287274,-123.1137775,Theft from Vehicle,2015,10,29,9,2015-10-29,0
49.28287274,-123.1137775,Theft from Vehicle,2015,11,24,16,2015-11-24,0
49.28287274,-123.1137775,Theft from Vehicle,2015,12,1,13,2015-12-01,0
49.28287274,-123.1137775,Theft from Vehicle,2015,12,1,18,2015-12-01,0
49.28418898,-123.1174162,Mischief,2015,9,5,23,2015-09-05,0
49.28355479,-123.1185845,Mischief,2015,9,30,17,2015-09-30,0
49.28435041,-123.1190945,Mischief,2015,2,18,14,2015-02-18,0
49.27764309,-123.1236914,Mischief,2015,11,29,3,2015-11-29,0
49.27764309,-123.1236914,Mischief,2015,7,11,22,2015-07-11,0
49.27764309,-123.1236914,Mischief,2015,2,12,17,2015-02-12,0
49.27764309,-123.1236914,Mischief,2015,2,3,16,2015-02-03,0
49.27764309,-123.1236914,Mischief,2015,1,31,13,2015-01-31,0
49.27764309,-123.1236914,Mischief,2015,1,22,13,2015-01-22,0
49.28258623,-123.1388218,Other Theft,2015,4,25,9,2015-04-25,0
49.276976,-123.1263697,Mischief,2015,5,20,2,2015-05-20,0
49.2919303,-123.1426679,Theft of Vehicle,2015,11,22,19,2015-11-22,0
49.27695659,-123.1263986,Mischief,2015,9,7,11,2015-09-07,0
49.29180623,-123.1424777,Theft of Vehicle,2015,1,31,18,2015-01-31,0
49.28354638,-123.1164299,Mischief,2015,9,13,0,2015-09-13,0
49.28354638,-123.1164299,Mischief,2015,8,29,23,2015-08-29,0
49.28354638,-123.1164299,Mischief,2015,7,23,0,2015-07-23,0
49.28354638,-123.1164299,Mischief,2015,3,26,0,2015-03-26,0
49.28354638,-123.1164299,Mischief,2015,2,26,22,2015-02-26,0
49.27703333,-123.1264599,Mischief,2015,3,1,1,2015-03-01,0
49.28344025,-123.1165904,Mischief,2015,9,22,15,2015-09-22,0
49.28351934,-123.1166477,Mischief,2015,7,23,0,2015-07-23,0
49.28351934,-123.1166477,Mischief,2015,7,17,11,2015-07-17,0
49.28351934,-123.1166477,Mischief,2015,7,9,4,2015-07-09,0
49.28351934,-123.1166477,Mischief,2015,7,2,2,2015-07-02,0
49.28351934,-123.1166477,Mischief,2015,6,28,3,2015-06-28,0
49.28351934,-123.1166477,Mischief,2015,6,24,0,2015-06-24,0
49.28351934,-123.1166477,Mischief,2015,6,20,3,2015-06-20,0
49.28351934,-123.1166477,Mischief,2015,6,11,23,2015-06-11,0
49.28351934,-123.1166477,Mischief,2015,6,6,1,2015-06-06,0
49.28351934,-123.1166477,Mischief,2015,5,8,3,2015-05-08,0
49.28351934,-123.1166477,Mischief,2015,4,20,23,2015-04-20,0
49.28351934,-123.1166477,Mischief,2015,4,3,22,2015-04-03,0
49.28351934,-123.1166477,Mischief,2015,3,29,23,2015-03-29,0
49.28351934,-123.1166477,Mischief,2015,3,29,3,2015-03-29,0
49.28351934,-123.1166477,Mischief,2015,3,23,6,2015-03-23,0
49.28351934,-123.1166477,Mischief,2015,3,18,1,2015-03-18,0
49.28351934,-123.1166477,Mischief,2015,3,13,2,2015-03-13,0
49.28351934,-123.1166477,Mischief,2015,2,26,22,2015-02-26,0
49.28351934,-123.1166477,Mischief,2015,2,18,1,2015-02-18,0
49.28351934,-123.1166477,Mischief,2015,2,5,0,2015-02-05,0
49.28351934,-123.1166477,Mischief,2015,1,24,22,2015-01-24,0
49.28351934,-123.1166477,Mischief,2015,1,22,1,2015-01-22,0
49.28891796,-123.139234,Theft from Vehicle,2015,11,15,18,2015-11-15,0
49.28891796,-123.139234,Theft from Vehicle,2015,9,2,10,2015-09-02,0
49.28891796,-123.139234,Theft from Vehicle,2015,1,3,14,2015-01-03,0
49.28276098,-123.1176182,Mischief,2015,7,16,20,2015-07-16,0
49.28276098,-123.1176182,Mischief,2015,6,18,21,2015-06-18,0
49.28276098,-123.1176182,Mischief,2015,6,4,14,2015-06-04,0
49.28276098,-123.1176182,Mischief,2015,4,14,13,2015-04-14,0
49.27911387,-123.1293284,Theft from Vehicle,2015,6,9,4,2015-06-09,0
49.27911387,-123.1293284,Theft from Vehicle,2015,4,29,6,2015-04-29,0
49.27937774,-123.1297388,Theft from Vehicle,2015,12,28,23,2015-12-28,0
49.27937774,-123.1297388,Theft from Vehicle,2015,12,1,18,2015-12-01,0
49.27955634,-123.1298373,Theft from Vehicle,2015,8,2,11,2015-08-02,0
49.27955634,-123.1298373,Theft from Vehicle,2015,6,25,1,2015-06-25,0
49.28671978,-123.1362789,Theft from Vehicle,2015,10,18,18,2015-10-18,0
49.2883794,-123.116619,Theft from Vehicle,2015,5,21,16,2015-05-21,0
49.28856839,-123.1169793,Theft from Vehicle,2015,6,8,22,2015-06-08,0
49.29282304,-123.1374402,Break and Enter Commercia,2015,6,24,2,2015-06-24,0
49.28113058,-123.1260444,Theft from Vehicle,2015,11,23,13,2015-11-23,0
49.28113058,-123.1260444,Theft from Vehicle,2015,7,18,17,2015-07-18,0
49.28113058,-123.1260444,Theft from Vehicle,2015,1,9,14,2015-01-09,0
49.28113058,-123.1260444,Theft from Vehicle,2015,1,1,15,2015-01-01,0
49.28099949,-123.1264087,Theft from Vehicle,2015,11,24,22,2015-11-24,0
49.28099949,-123.1264087,Theft from Vehicle,2015,1,23,16,2015-01-23,0
49.28306543,-123.1134853,Theft from Vehicle,2015,4,7,18,2015-04-07,0
49.28306543,-123.1134853,Theft from Vehicle,2015,4,12,9,2015-04-12,0
49.28306543,-123.1134853,Theft from Vehicle,2015,6,6,23,2015-06-06,0
49.28306543,-123.1134853,Theft from Vehicle,2015,7,12,10,2015-07-12,0
49.28306543,-123.1134853,Theft from Vehicle,2015,8,2,19,2015-08-02,0
49.28306543,-123.1134853,Theft from Vehicle,2015,8,6,20,2015-08-06,0
49.28306543,-123.1134853,Theft from Vehicle,2015,8,15,17,2015-08-15,0
49.28306543,-123.1134853,Theft from Vehicle,2015,8,29,16,2015-08-29,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,5,23,2015-09-05,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,7,0,2015-09-07,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,17,10,2015-09-17,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,19,12,2015-09-19,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,23,13,2015-09-23,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,25,17,2015-09-25,0
49.28306543,-123.1134853,Theft from Vehicle,2015,9,26,19,2015-09-26,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,17,20,2015-10-17,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,17,21,2015-10-17,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,18,17,2015-10-18,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,23,13,2015-10-23,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,24,13,2015-10-24,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,24,18,2015-10-24,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,24,20,2015-10-24,0
49.28306543,-123.1134853,Theft from Vehicle,2015,10,31,20,2015-10-31,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,2,18,2015-11-02,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,4,8,2015-11-04,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,7,15,2015-11-07,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,7,20,2015-11-07,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,13,20,2015-11-13,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,14,7,2015-11-14,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,15,10,2015-11-15,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,15,17,2015-11-15,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,17,10,2015-11-17,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,20,21,2015-11-20,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,26,22,2015-11-26,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,27,12,2015-11-27,0
49.28306543,-123.1134853,Theft from Vehicle,2015,11,28,11,2015-11-28,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,2,0,2015-12-02,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,5,16,2015-12-05,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,5,21,2015-12-05,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,10,20,2015-12-10,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,22,6,2015-12-22,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,22,8,2015-12-22,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,22,11,2015-12-22,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,22,12,2015-12-22,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,22,15,2015-12-22,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,29,11,2015-12-29,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,29,17,2015-12-29,0
49.28306543,-123.1134853,Theft from Vehicle,2015,12,31,21,2015-12-31,0
49.29169821,-123.139987,Break and Enter Commercia,2015,4,28,19,2015-04-28,0
49.29169821,-123.139987,Break and Enter Commercia,2015,1,24,14,2015-01-24,0
49.28390672,-123.1167172,Other Theft,2015,2,9,15,2015-02-09,0
49.28390672,-123.1167172,Other Theft,2015,2,8,17,2015-02-08,0
49.28390672,-123.1167172,Other Theft,2015,2,7,19,2015-02-07,0
49.2813684,-123.1198153,Theft from Vehicle,2015,1,18,7,2015-01-18,0
49.2813684,-123.1198153,Theft from Vehicle,2015,2,19,18,2015-02-19,0
49.2813684,-123.1198153,Theft from Vehicle,2015,6,15,11,2015-06-15,0
49.2813684,-123.1198153,Theft from Vehicle,2015,7,21,18,2015-07-21,0
49.2813684,-123.1198153,Theft from Vehicle,2015,9,3,22,2015-09-03,0
49.2813684,-123.1198153,Theft from Vehicle,2015,9,7,0,2015-09-07,0
49.2813684,-123.1198153,Theft from Vehicle,2015,10,5,19,2015-10-05,0
49.28316178,-123.1133392,Theft from Vehicle,2015,10,4,16,2015-10-04,0
49.28316178,-123.1133392,Theft from Vehicle,2015,11,22,23,2015-11-22,0
49.2813684,-123.1198153,Theft from Vehicle,2015,10,29,18,2015-10-29,0
49.28314239,-123.1131915,Theft from Vehicle,2015,4,17,14,2015-04-17,0
49.28327739,-123.1131639,Theft from Vehicle,2015,3,28,21,2015-03-28,0
49.2813684,-123.1198153,Theft from Vehicle,2015,12,19,18,2015-12-19,0
49.2813684,-123.1198153,Theft from Vehicle,2015,12,19,20,2015-12-19,0
49.2813684,-123.1198153,Theft from Vehicle,2015,12,21,18,2015-12-21,0
49.28316166,-123.1131623,Theft from Vehicle,2015,9,5,1,2015-09-05,0
49.2813684,-123.1198153,Theft from Vehicle,2015,12,23,12,2015-12-23,0
49.28390672,-123.1167172,Other Theft,2015,1,30,20,2015-01-30,0
49.28390672,-123.1167172,Other Theft,2015,1,24,18,2015-01-24,0
49.28390672,-123.1167172,Other Theft,2015,1,20,18,2015-01-20,0
49.2803251,-123.1213932,Theft from Vehicle,2015,4,23,20,2015-04-23,0
49.28968114,-123.1389997,Break and Enter Commercia,2015,6,19,9,2015-06-19,0
49.28840838,-123.1306292,Other Theft,2015,9,29,15,2015-09-29,0
49.289954,-123.1396099,Break and Enter Commercia,2015,2,10,19,2015-02-10,0
49.28840838,-123.1306292,Other Theft,2015,11,18,6,2015-11-18,0
49.28819015,-123.1302852,Other Theft,2015,3,20,7,2015-03-20,0
49.2803251,-123.1213932,Theft from Vehicle,2015,5,10,2,2015-05-10,0
49.28017309,-123.1274502,Theft from Vehicle,2015,9,15,9,2015-09-15,0
49.28017309,-123.1274502,Theft from Vehicle,2015,8,28,15,2015-08-28,0
49.2803251,-123.1213932,Theft from Vehicle,2015,9,7,16,2015-09-07,0
49.28017309,-123.1274502,Theft from Vehicle,2015,8,13,6,2015-08-13,0
49.2803251,-123.1213932,Theft from Vehicle,2015,11,22,17,2015-11-22,0
49.28017309,-123.1274502,Theft from Vehicle,2015,8,11,12,2015-08-11,0
49.28017309,-123.1274502,Theft from Vehicle,2015,4,9,15,2015-04-09,0
49.29110824,-123.1369468,Break and Enter Commercia,2015,4,27,17,2015-04-27,0
49.2803251,-123.1213932,Theft from Vehicle,2015,11,25,17,2015-11-25,0
49.28792651,-123.1300503,Other Theft,2015,6,18,9,2015-06-18,0
49.28792651,-123.1300503,Other Theft,2015,8,10,20,2015-08-10,0
49.28792651,-123.1300503,Other Theft,2015,9,5,9,2015-09-05,0
49.28792651,-123.1300503,Other Theft,2015,10,3,14,2015-10-03,0
49.28792651,-123.1300503,Other Theft,2015,12,22,6,2015-12-22,0
49.28390672,-123.1167172,Other Theft,2015,1,19,9,2015-01-19,0
49.28028529,-123.1274579,Theft from Vehicle,2015,12,15,11,2015-12-15,0
49.28028529,-123.1274579,Theft from Vehicle,2015,12,4,7,2015-12-04,0
49.28028529,-123.1274579,Theft from Vehicle,2015,11,23,18,2015-11-23,0
49.28028529,-123.1274579,Theft from Vehicle,2015,11,20,18,2015-11-20,0
49.28028529,-123.1274579,Theft from Vehicle,2015,11,16,0,2015-11-16,0
49.28028529,-123.1274579,Theft from Vehicle,2015,10,23,17,2015-10-23,0
49.28028529,-123.1274579,Theft from Vehicle,2015,10,23,16,2015-10-23,0
49.28028529,-123.1274579,Theft from Vehicle,2015,10,17,15,2015-10-17,0
49.28028529,-123.1274579,Theft from Vehicle,2015,9,13,20,2015-09-13,0
49.28028529,-123.1274579,Theft from Vehicle,2015,9,11,16,2015-09-11,0
49.28028529,-123.1274579,Theft from Vehicle,2015,8,13,15,2015-08-13,0
49.28028529,-123.1274579,Theft from Vehicle,2015,4,24,20,2015-04-24,0
49.28028529,-123.1274579,Theft from Vehicle,2015,3,4,15,2015-03-04,0
49.28028529,-123.1274579,Theft from Vehicle,2015,2,4,6,2015-02-04,0
49.27890064,-123.1159539,Other Theft,2015,1,26,16,2015-01-26,0
49.28893648,-123.1314527,Mischief,2015,8,17,20,2015-08-17,0
49.29234083,-123.1342553,Mischief,2015,10,25,11,2015-10-25,0
49.28885037,-123.1314986,Mischief,2015,8,12,15,2015-08-12,0
49.27654793,-123.1271809,Mischief,2015,8,16,3,2015-08-16,0
49.29046658,-123.1380778,Break and Enter Commercia,2015,10,11,21,2015-10-11,0
49.29050075,-123.1383109,Break and Enter Commercia,2015,10,17,0,2015-10-17,0
49.2928374,-123.1353273,Break and Enter Commercia,2015,7,30,1,2015-07-30,0
49.28390672,-123.1167172,Other Theft,2015,1,17,16,2015-01-17,0
49.29301532,-123.1357897,Break and Enter Commercia,2015,8,6,2,2015-08-06,0
49.28694354,-123.1133976,Break and Enter Commercia,2015,12,7,17,2015-12-07,0
49.27839572,-123.1304306,Theft from Vehicle,2015,11,2,18,2015-11-02,0
49.27839572,-123.1304306,Theft from Vehicle,2015,8,21,13,2015-08-21,0
49.27839572,-123.1304306,Theft from Vehicle,2015,4,28,20,2015-04-28,0
49.29244959,-123.133535,Break and Enter Commercia,2015,10,19,3,2015-10-19,0
49.27654793,-123.1271809,Mischief,2015,7,29,1,2015-07-29,0
49.28390672,-123.1167172,Other Theft,2015,1,9,10,2015-01-09,0
49.27881095,-123.1308792,Theft from Vehicle,2015,3,23,23,2015-03-23,0
49.27881095,-123.1308792,Theft from Vehicle,2015,1,3,22,2015-01-03,0
49.28333508,-123.1128993,Theft from Vehicle,2015,3,27,1,2015-03-27,0
49.28333508,-123.1128993,Theft from Vehicle,2015,4,29,6,2015-04-29,0
49.28333508,-123.1128993,Theft from Vehicle,2015,8,2,14,2015-08-02,0
49.28333508,-123.1128993,Theft from Vehicle,2015,8,16,19,2015-08-16,0
49.28333508,-123.1128993,Theft from Vehicle,2015,8,17,11,2015-08-17,0
49.28333508,-123.1128993,Theft from Vehicle,2015,11,1,11,2015-11-01,0
49.28333508,-123.1128993,Theft from Vehicle,2015,11,2,18,2015-11-02,0
49.28333508,-123.1128993,Theft from Vehicle,2015,11,13,13,2015-11-13,0
49.28333508,-123.1128993,Theft from Vehicle,2015,11,17,17,2015-11-17,0
49.28333508,-123.1128993,Theft from Vehicle,2015,12,12,11,2015-12-12,0
49.28333508,-123.1128993,Theft from Vehicle,2015,12,29,13,2015-12-29,0
49.27652851,-123.1272097,Mischief,2015,2,2,22,2015-02-02,0
49.28390672,-123.1167172,Other Theft,2015,1,8,19,2015-01-08,0
49.28390672,-123.1167172,Other Theft,2015,1,6,13,2015-01-06,0
49.28390672,-123.1167172,Other Theft,2015,1,6,11,2015-01-06,0
49.2859731,-123.1269581,Theft from Vehicle,2015,1,5,18,2015-01-05,0
49.29077086,-123.1342676,Break and Enter Commercia,2015,10,13,14,2015-10-13,0
49.29095665,-123.1345608,Break and Enter Commercia,2015,1,22,23,2015-01-22,0
49.27631586,-123.1273503,Mischief,2015,6,14,11,2015-06-14,0
49.2859731,-123.1269581,Theft from Vehicle,2015,1,9,18,2015-01-09,0
49.2859731,-123.1269581,Theft from Vehicle,2015,1,14,19,2015-01-14,0
49.27906306,-123.1314353,Theft from Vehicle,2015,8,7,22,2015-08-07,0
49.27933528,-123.1316686,Theft from Vehicle,2015,2,5,16,2015-02-05,0
49.28537672,-123.1336862,Theft from Vehicle,2015,3,1,20,2015-03-01,0
49.28011122,-123.1179616,Theft from Vehicle,2015,6,7,21,2015-06-07,0
49.2859731,-123.1269581,Theft from Vehicle,2015,2,1,9,2015-02-01,0
49.2832742,-123.1150465,Theft from Vehicle,2015,2,3,4,2015-02-03,0
49.28515886,-123.1340134,Theft from Vehicle,2015,12,4,22,2015-12-04,0
49.28515886,-123.1340134,Theft from Vehicle,2015,11,30,22,2015-11-30,0
49.28515886,-123.1340134,Theft from Vehicle,2015,11,28,20,2015-11-28,0
49.28519908,-123.1341293,Theft from Vehicle,2015,1,16,20,2015-01-16,0
49.28495032,-123.1343279,Theft from Vehicle,2015,7,12,18,2015-07-12,0
49.28495032,-123.1343279,Theft from Vehicle,2015,2,21,23,2015-02-21,0
